index,FACILITY_ID,FACILITY_NAME,FUEL_TYPE,FUEL_TYPE_BLEND,FUEL_TYPE_OTHER,OTHER_OR_BLEND_FUEL_TYPE,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,COUNTY,COUNTY_FIPS,LATITUDE,LONGITUDE,STATE,ZIP,PRIMARY_NAICS_CODE,PRIMARY_NAICS_TITLE,COGENERATION_UNIT_EMISS_IND,CENSUS_PLACE_NAME,MECS_Region,MMBtu_TOTAL,GWht_TOTAL,GROUPING
9062,1004776,ANR Pipeline Greensburg CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A3,RICE (Reciprocating internal combustion engine),Kiowa,20097,37.61422,-99.396874,KS,67054,486210,Pipeline Transportation of Natural Gas,N,,Midwest,82804.37241,24.2677199,Transportation and Warehousing
9063,1004776,ANR Pipeline Greensburg CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A4,RICE (Reciprocating internal combustion engine),Kiowa,20097,37.61422,-99.396874,KS,67054,486210,Pipeline Transportation of Natural Gas,N,,Midwest,75599.32152,22.15611453,Transportation and Warehousing
9064,1004776,ANR Pipeline Greensburg CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A5,RICE (Reciprocating internal combustion engine),Kiowa,20097,37.61422,-99.396874,KS,67054,486210,Pipeline Transportation of Natural Gas,N,,Midwest,82320.01508,24.12576787,Transportation and Warehousing
9065,1004776,ANR Pipeline Greensburg CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A6,RICE (Reciprocating internal combustion engine),Kiowa,20097,37.61422,-99.396874,KS,67054,486210,Pipeline Transportation of Natural Gas,N,,Midwest,77408.59404,22.68636333,Transportation and Warehousing
9066,1004776,ANR Pipeline Greensburg CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A7,RICE (Reciprocating internal combustion engine),Kiowa,20097,37.61422,-99.396874,KS,67054,486210,Pipeline Transportation of Natural Gas,N,,Midwest,69453.44893,20.35492565,Transportation and Warehousing
9067,1004776,ANR Pipeline Greensburg CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A8,RICE (Reciprocating internal combustion engine),Kiowa,20097,37.61422,-99.396874,KS,67054,486210,Pipeline Transportation of Natural Gas,N,,Midwest,82238.97475,24.10201715,Transportation and Warehousing
9068,1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Natural Gas (Weighted U.S. Average),,,,2014,Cold Springs 12 Unit A01,RICE (Reciprocating internal combustion engine),KALKASKA,26079,44.84469,-84.96916,MI,49659,486210,Pipeline Transportation of Natural Gas,N,,Midwest,87419.902,25.62040667,Transportation and Warehousing
9069,1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Natural Gas (Weighted U.S. Average),,,,2014,Cold Springs 12 Unit C01,RICE (Reciprocating internal combustion engine),KALKASKA,26079,44.84469,-84.96916,MI,49659,486210,Pipeline Transportation of Natural Gas,N,,Midwest,19918.95967,5.837707838,Transportation and Warehousing
9070,1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Natural Gas (Weighted U.S. Average),,,,2014,GP-1CLDSP12,OCS (Other combustion source),KALKASKA,26079,44.84469,-84.96916,MI,49659,486210,Pipeline Transportation of Natural Gas,N,,Midwest,30789.67207,9.023619354,Transportation and Warehousing
9071,1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Natural Gas (Weighted U.S. Average),,,,2014,GP-1BLULK,OCS (Other combustion source),KALKASKA,26079,44.84469,-84.96916,MI,49659,486210,Pipeline Transportation of Natural Gas,N,,Midwest,67828.87297,19.87880642,Transportation and Warehousing
9072,1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Natural Gas (Weighted U.S. Average),,,,2014,Cold Springs 12 Unit B01,RICE (Reciprocating internal combustion engine),KALKASKA,26079,44.84469,-84.96916,MI,49659,486210,Pipeline Transportation of Natural Gas,N,,Midwest,73200.15077,21.45298254,Transportation and Warehousing
9073,1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Natural Gas (Weighted U.S. Average),,,,2014,Blue Lake 18A Unit A01,RICE (Reciprocating internal combustion engine),KALKASKA,26079,44.84469,-84.96916,MI,49659,486210,Pipeline Transportation of Natural Gas,N,,Midwest,187527.3276,54.95918302,Transportation and Warehousing
9074,1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Natural Gas (Weighted U.S. Average),,,,2014,Blue Lake 18A Unit B01,RICE (Reciprocating internal combustion engine),KALKASKA,26079,44.84469,-84.96916,MI,49659,486210,Pipeline Transportation of Natural Gas,N,,Midwest,54019.97738,15.83179296,Transportation and Warehousing
9075,1005958,ANR Pipeline Blue Lake Complex Gas Storage Facility,Natural Gas (Weighted U.S. Average),,,,2014,Blue Lake 18A Unit C01,RICE (Reciprocating internal combustion engine),KALKASKA,26079,44.84469,-84.96916,MI,49659,486210,Pipeline Transportation of Natural Gas,N,,Midwest,192819.4497,56.51016074,Transportation and Warehousing
9076,1004546,Stuart North,Natural Gas (Weighted U.S. Average),,,,2014,CP-1,OCS (Other combustion source),Hughes,40063,34.92525,-96.12821,OK,74570,486210,Pipeline Transportation of Natural Gas,N,,South,831752.7328,243.764209,Transportation and Warehousing
9077,1004404,Arkoma,Natural Gas (Weighted U.S. Average),,,,2014,CP-1,OCS (Other combustion source),Coal,40029,34.63339,-96.17768,OK,74538,486210,Pipeline Transportation of Natural Gas,N,,South,367644.1764,107.7465553,Transportation and Warehousing
9078,1004938,SOUTHERN CALIFORNIA GAS COMPANY SOUTH NEEDLES STATION,Natural Gas (Weighted U.S. Average),,,,2014,GP-3,OCS (Other combustion source),SAN BERNARDINO,6071,34.694049,-114.611213,CA,92363,486210,Pipeline Transportation of Natural Gas,N,,West,39.57783641,0.011599192,Transportation and Warehousing
9079,1004938,SOUTHERN CALIFORNIA GAS COMPANY SOUTH NEEDLES STATION,Natural Gas (Weighted U.S. Average),,,,2014,GP-1,OCS (Other combustion source),SAN BERNARDINO,6071,34.694049,-114.611213,CA,92363,486210,Pipeline Transportation of Natural Gas,N,,West,613218.9974,179.7178872,Transportation and Warehousing
9080,1004938,SOUTHERN CALIFORNIA GAS COMPANY SOUTH NEEDLES STATION,Natural Gas (Weighted U.S. Average),,,,2014,GP-2,OCS (Other combustion source),SAN BERNARDINO,6071,34.694049,-114.611213,CA,92363,486210,Pipeline Transportation of Natural Gas,N,,West,43482.8496,12.74364606,Transportation and Warehousing
9081,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-01 G-2,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,23301.92235,6.829162618,Transportation and Warehousing
9082,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-06 K-2,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,44044.47795,12.90824413,Transportation and Warehousing
9083,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-07 K-5,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,43479.08029,12.74254138,Transportation and Warehousing
9084,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-10 K-4,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,48901.24387,14.33163074,Transportation and Warehousing
9085,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-14 K-25,"SCCT (CT (Turbine, simple cycle combustion))",LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,520612.5141,152.577434,Transportation and Warehousing
9086,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-83 H-6,PRH (Process Heater),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,1168.488504,0.342452347,Transportation and Warehousing
9087,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-84 H-20,PRH (Process Heater),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,1104.410102,0.323672703,Transportation and Warehousing
9088,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-175 H-416,PRH (Process Heater),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,37.69317753,0.01104685,Transportation and Warehousing
9089,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-09 K-3,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,54672.06936,16.02290346,Transportation and Warehousing
9090,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-15 K-26,"SCCT (CT (Turbine, simple cycle combustion))",LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,505804.7493,148.237679,Transportation and Warehousing
9091,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-16 K-27,"SCCT (CT (Turbine, simple cycle combustion))",LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,518658.1229,152.0046548,Transportation and Warehousing
9092,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-176 H-417,PRH (Process Heater),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,6328.684508,1.854766101,Transportation and Warehousing
9093,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-177 H-418,PRH (Process Heater),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,5096.117603,1.493534109,Transportation and Warehousing
9094,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,E-173 AC,CH (Comfort heater),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,261.9675839,0.076775607,Transportation and Warehousing
9095,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-02 G-4,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,21215.60498,6.217719475,Transportation and Warehousing
9096,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-03 G-1,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,16960.04523,4.97053012,Transportation and Warehousing
9097,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-04 G-3,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,16916.69808,4.957826242,Transportation and Warehousing
9098,1004940,Southern California Gas Company - Aliso Canyon,Natural Gas (Weighted U.S. Average),,,,2014,D-08 K-1,RICE (Reciprocating internal combustion engine),LOS ANGELES,6037,34.296025,-118.551885,CA,91326,486210,Pipeline Transportation of Natural Gas,N,Los Angeles city,West,56637.76856,16.59899668,Transportation and Warehousing
9099,1002838,FLORIDA GAS TRANSMISSION COMPANY - ORLANDO,Natural Gas (Weighted U.S. Average),,,,2014,CP-01,OCS (Other combustion source),ORANGE COUNTY,12095,28.52099,-81.49019,FL,32835,486210,Pipeline Transportation of Natural Gas,N,,South,284033.17,83.24243286,Transportation and Warehousing
9100,1002838,FLORIDA GAS TRANSMISSION COMPANY - ORLANDO,Natural Gas (Weighted U.S. Average),,,,2014,1806,"SCCT (CT (Turbine, simple cycle combustion))",ORANGE COUNTY,12095,28.52099,-81.49019,FL,32835,486210,Pipeline Transportation of Natural Gas,N,,South,167440.6332,49.0723167,Transportation and Warehousing
9101,1002839,"NGPL Station 206 Storage, St Elmo, IL",Natural Gas (Weighted U.S. Average),,,,2014,GP-01,OCS (Other combustion source),FAYETTE,17051,39.102213,-88.860062,IL,62458,486210,Pipeline Transportation of Natural Gas,N,,Midwest,922949.4911,270.49151,Transportation and Warehousing
9102,1004783,Gas Transmission Northwest Pipeline Chemult CS#13,Natural Gas (Weighted U.S. Average),,,,2014,GP-GT013,OCS (Other combustion source),Klamath,41035,43.082157,-121.828345,OR,97731,486210,Pipeline Transportation of Natural Gas,N,,West,75597.43686,22.15556219,Transportation and Warehousing
9103,1004783,Gas Transmission Northwest Pipeline Chemult CS#13,Natural Gas (Weighted U.S. Average),,,,2014,Unit 13C,"SCCT (CT (Turbine, simple cycle combustion))",Klamath,41035,43.082157,-121.828345,OR,97731,486210,Pipeline Transportation of Natural Gas,N,,West,1890.312853,0.553999523,Transportation and Warehousing
9104,1004783,Gas Transmission Northwest Pipeline Chemult CS#13,Natural Gas (Weighted U.S. Average),,,,2014,Unit 13D,"SCCT (CT (Turbine, simple cycle combustion))",Klamath,41035,43.082157,-121.828345,OR,97731,486210,Pipeline Transportation of Natural Gas,N,,West,1705.616283,0.499869959,Transportation and Warehousing
9105,1004784,Northern Border Pipeline Glasgow CS#1,Natural Gas (Weighted U.S. Average),,,,2014,CS01,"SCCT (CT (Turbine, simple cycle combustion))",VALLEY,30105,48.044864,-106.800147,MT,59230,486210,Pipeline Transportation of Natural Gas,N,,West,28925.74444,8.477352625,Transportation and Warehousing
9106,1004784,Northern Border Pipeline Glasgow CS#1,Natural Gas (Weighted U.S. Average),,,,2014,GP-NB001,OCS (Other combustion source),VALLEY,30105,48.044864,-106.800147,MT,59230,486210,Pipeline Transportation of Natural Gas,N,,West,1995.85375,0.584930703,Transportation and Warehousing
9107,1004787,Great Lakes Gas Transmission Pipeline Farwell CS#12,Natural Gas (Weighted U.S. Average),,,,2014,GP-FRWLL,OCS (Other combustion source),CLARE,26035,43.925958,-84.939015,MI,48633,486210,Pipeline Transportation of Natural Gas,N,,Midwest,9076.51715,2.66008146,Transportation and Warehousing
9108,1004787,Great Lakes Gas Transmission Pipeline Farwell CS#12,Natural Gas (Weighted U.S. Average),,,,2014,Unit 1201,RICE (Reciprocating internal combustion engine),CLARE,26035,43.925958,-84.939015,MI,48633,486210,Pipeline Transportation of Natural Gas,N,,Midwest,61140.21862,17.91854291,Transportation and Warehousing
9109,1004787,Great Lakes Gas Transmission Pipeline Farwell CS#12,Natural Gas (Weighted U.S. Average),,,,2014,Unit 1202,RICE (Reciprocating internal combustion engine),CLARE,26035,43.925958,-84.939015,MI,48633,486210,Pipeline Transportation of Natural Gas,N,,Midwest,378.8164342,0.111020842,Transportation and Warehousing
9110,1004787,Great Lakes Gas Transmission Pipeline Farwell CS#12,Natural Gas (Weighted U.S. Average),,,,2014,Unit 1203,RICE (Reciprocating internal combustion engine),CLARE,26035,43.925958,-84.939015,MI,48633,486210,Pipeline Transportation of Natural Gas,N,,Midwest,44306.44553,12.98501973,Transportation and Warehousing
9111,1004787,Great Lakes Gas Transmission Pipeline Farwell CS#12,Natural Gas (Weighted U.S. Average),,,,2014,Unit 1204,RICE (Reciprocating internal combustion engine),CLARE,26035,43.925958,-84.939015,MI,48633,486210,Pipeline Transportation of Natural Gas,N,,Midwest,18969.09159,5.55932722,Transportation and Warehousing
9112,1004787,Great Lakes Gas Transmission Pipeline Farwell CS#12,Natural Gas (Weighted U.S. Average),,,,2014,Unit 1205,RICE (Reciprocating internal combustion engine),CLARE,26035,43.925958,-84.939015,MI,48633,486210,Pipeline Transportation of Natural Gas,N,,Midwest,96008.2925,28.13743142,Transportation and Warehousing
9113,1004787,Great Lakes Gas Transmission Pipeline Farwell CS#12,Natural Gas (Weighted U.S. Average),,,,2014,Unit 1206,RICE (Reciprocating internal combustion engine),CLARE,26035,43.925958,-84.939015,MI,48633,486210,Pipeline Transportation of Natural Gas,N,,Midwest,52972.10705,15.52469053,Transportation and Warehousing
9114,1004788,Great Lakes Gas Transmission Pipeline Wakefield CS#7,Natural Gas (Weighted U.S. Average),,,,2014,GP-WKFLD,OCS (Other combustion source),GOGEBIC,26053,46.4378,-89.8267,MI,49968,486210,Pipeline Transportation of Natural Gas,N,,Midwest,10898.98228,3.194196653,Transportation and Warehousing
9115,1004788,Great Lakes Gas Transmission Pipeline Wakefield CS#7,Natural Gas (Weighted U.S. Average),,,,2014,Unit 702,"SCCT (CT (Turbine, simple cycle combustion))",GOGEBIC,26053,46.4378,-89.8267,MI,49968,486210,Pipeline Transportation of Natural Gas,N,,Midwest,12536.75085,3.674182282,Transportation and Warehousing
9116,1006755,COLUMBIA GAS TRANSMISSION FRAMETOWN,Natural Gas (Weighted U.S. Average),,,,2014,GP-Frametown,OCS (Other combustion source),BRAXTON,54007,38.661945,-80.862221,WV,26623,486210,Pipeline Transportation of Natural Gas,N,,South,252406.7094,73.97357343,Transportation and Warehousing
9117,1005008,Gas Transmission Northwest Pipeline Sandpoint CS#4,Natural Gas (Weighted U.S. Average),,,,2014,GP-GT004,OCS (Other combustion source),BONNER,16017,48.429305,-116.489619,ID,83864,486210,Pipeline Transportation of Natural Gas,N,,West,5416.509612,1.587432333,Transportation and Warehousing
9118,1005008,Gas Transmission Northwest Pipeline Sandpoint CS#4,Natural Gas (Weighted U.S. Average),,,,2014,Unit 4A,"SCCT (CT (Turbine, simple cycle combustion))",BONNER,16017,48.429305,-116.489619,ID,83864,486210,Pipeline Transportation of Natural Gas,N,,West,933392.386,273.5520398,Transportation and Warehousing
9119,1005008,Gas Transmission Northwest Pipeline Sandpoint CS#4,Natural Gas (Weighted U.S. Average),,,,2014,Unit 4B,"SCCT (CT (Turbine, simple cycle combustion))",BONNER,16017,48.429305,-116.489619,ID,83864,486210,Pipeline Transportation of Natural Gas,N,,West,430672.8232,126.2185454,Transportation and Warehousing
9120,1005008,Gas Transmission Northwest Pipeline Sandpoint CS#4,Natural Gas (Weighted U.S. Average),,,,2014,Unit 4C,"SCCT (CT (Turbine, simple cycle combustion))",BONNER,16017,48.429305,-116.489619,ID,83864,486210,Pipeline Transportation of Natural Gas,N,,West,249502.4501,73.12241365,Transportation and Warehousing
9121,1004917,Northern Border Pipeline Trimont CS#13,Natural Gas (Weighted U.S. Average),,,,2014,CS13,"SCCT (CT (Turbine, simple cycle combustion))",MARTIN COUNTY,27091,43.75959,-94.75241,MN,56176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,1892544.289,554.6534968,Transportation and Warehousing
9122,1004917,Northern Border Pipeline Trimont CS#13,Natural Gas (Weighted U.S. Average),,,,2014,GP-NB013,OCS (Other combustion source),MARTIN COUNTY,27091,43.75959,-94.75241,MN,56176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,2736.524689,0.802001304,Transportation and Warehousing
9123,1004937,ANR Pipeline Sandwich CS,Natural Gas (Weighted U.S. Average),,,,2014,GP-SDWCH,OCS (Other combustion source),KENDALL COUNTY,17093,41.6227,-88.58117,IL,60548,486210,Pipeline Transportation of Natural Gas,N,,Midwest,11833.77309,3.468158531,Transportation and Warehousing
9124,1004937,ANR Pipeline Sandwich CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A105,RICE (Reciprocating internal combustion engine),KENDALL COUNTY,17093,41.6227,-88.58117,IL,60548,486210,Pipeline Transportation of Natural Gas,N,,Midwest,23418.7712,6.863407853,Transportation and Warehousing
9125,1004937,ANR Pipeline Sandwich CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A106,RICE (Reciprocating internal combustion engine),KENDALL COUNTY,17093,41.6227,-88.58117,IL,60548,486210,Pipeline Transportation of Natural Gas,N,,Midwest,24150.01885,7.077716741,Transportation and Warehousing
9126,1004937,ANR Pipeline Sandwich CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A107,RICE (Reciprocating internal combustion engine),KENDALL COUNTY,17093,41.6227,-88.58117,IL,60548,486210,Pipeline Transportation of Natural Gas,N,,Midwest,13460.2337,3.944830105,Transportation and Warehousing
9127,1004937,ANR Pipeline Sandwich CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit B108,RICE (Reciprocating internal combustion engine),KENDALL COUNTY,17093,41.6227,-88.58117,IL,60548,486210,Pipeline Transportation of Natural Gas,N,,Midwest,119193.366,34.9323488,Transportation and Warehousing
9128,1004937,ANR Pipeline Sandwich CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit C109,RICE (Reciprocating internal combustion engine),KENDALL COUNTY,17093,41.6227,-88.58117,IL,60548,486210,Pipeline Transportation of Natural Gas,N,,Midwest,102287.9759,29.97783662,Transportation and Warehousing
9129,1004820,Great Lakes Gas Transmission Pipeline Naubinway CS#10,Natural Gas (Weighted U.S. Average),,,,2014,GP-NBNWY,OCS (Other combustion source),Mackinac,26097,46.11567,-85.444096,MI,49762,486210,Pipeline Transportation of Natural Gas,N,,Midwest,2189.973615,0.64182198,Transportation and Warehousing
9130,1004820,Great Lakes Gas Transmission Pipeline Naubinway CS#10,Natural Gas (Weighted U.S. Average),,,,2014,Unit 1001,"SCCT (CT (Turbine, simple cycle combustion))",Mackinac,26097,46.11567,-85.444096,MI,49762,486210,Pipeline Transportation of Natural Gas,N,,Midwest,92267.24463,27.04103157,Transportation and Warehousing
9131,1004820,Great Lakes Gas Transmission Pipeline Naubinway CS#10,Natural Gas (Weighted U.S. Average),,,,2014,Unit 1002,"SCCT (CT (Turbine, simple cycle combustion))",Mackinac,26097,46.11567,-85.444096,MI,49762,486210,Pipeline Transportation of Natural Gas,N,,Midwest,134553.3358,39.43394014,Transportation and Warehousing
9132,1005236,ANR Pipeline Shelbyville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit UB09,RICE (Reciprocating internal combustion engine),SHELBY,18145,39.439972,-85.876694,IN,46176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,418156.8036,122.5504389,Transportation and Warehousing
9133,1005236,ANR Pipeline Shelbyville CS,Natural Gas (Weighted U.S. Average),,,,2014,GP-SLBVL,OCS (Other combustion source),SHELBY,18145,39.439972,-85.876694,IN,46176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,15322.27667,4.490544491,Transportation and Warehousing
9134,1005236,ANR Pipeline Shelbyville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit UA01,RICE (Reciprocating internal combustion engine),SHELBY,18145,39.439972,-85.876694,IN,46176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,30013.19261,8.796054245,Transportation and Warehousing
9135,1005236,ANR Pipeline Shelbyville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit UA02,RICE (Reciprocating internal combustion engine),SHELBY,18145,39.439972,-85.876694,IN,46176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,39653.22277,11.62128611,Transportation and Warehousing
9136,1005236,ANR Pipeline Shelbyville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit UA03,RICE (Reciprocating internal combustion engine),SHELBY,18145,39.439972,-85.876694,IN,46176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,37103.27931,10.87396671,Transportation and Warehousing
9137,1005236,ANR Pipeline Shelbyville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit UA04,RICE (Reciprocating internal combustion engine),SHELBY,18145,39.439972,-85.876694,IN,46176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,25621.93743,7.50909623,Transportation and Warehousing
9138,1005236,ANR Pipeline Shelbyville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit UA05,RICE (Reciprocating internal combustion engine),SHELBY,18145,39.439972,-85.876694,IN,46176,486210,Pipeline Transportation of Natural Gas,N,,Midwest,60173.38862,17.63519121,Transportation and Warehousing
9139,1004992,VECTOR PIPELINE LP Joliet,Natural Gas (Weighted U.S. Average),,,,2014,GP-001,OCS (Other combustion source),WILL,17197,41.46012,-88.13356,IL,60421,486210,Pipeline Transportation of Natural Gas,N,,Midwest,772744.0633,226.4703654,Transportation and Warehousing
9140,1004814,VECTOR PIPELINE LP Athens,Natural Gas (Weighted U.S. Average),,,,2014,GP-001,OCS (Other combustion source),CALHOUN COUNTY,26025,42.14351,-85.26317,MI,49011,486210,Pipeline Transportation of Natural Gas,N,,Midwest,738232.19,216.3558697,Transportation and Warehousing
9141,1005238,ANR Pipeline Greenville CS,Natural Gas (Weighted U.S. Average),,,,2014,GP-GRNVL,OCS (Other combustion source),WASHINGTON,28151,33.372167,-91.00575,MS,38703,486210,Pipeline Transportation of Natural Gas,N,,South,29310.21485,8.590030495,Transportation and Warehousing
9142,1005238,ANR Pipeline Greenville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A1,RICE (Reciprocating internal combustion engine),WASHINGTON,28151,33.372167,-91.00575,MS,38703,486210,Pipeline Transportation of Natural Gas,N,,South,4937.806257,1.447137339,Transportation and Warehousing
9143,1005238,ANR Pipeline Greenville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A2,RICE (Reciprocating internal combustion engine),WASHINGTON,28151,33.372167,-91.00575,MS,38703,486210,Pipeline Transportation of Natural Gas,N,,South,5209.197135,1.526674658,Transportation and Warehousing
9144,1005238,ANR Pipeline Greenville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A3,RICE (Reciprocating internal combustion engine),WASHINGTON,28151,33.372167,-91.00575,MS,38703,486210,Pipeline Transportation of Natural Gas,N,,South,4862.419902,1.425043639,Transportation and Warehousing
9145,1005238,ANR Pipeline Greenville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A4,RICE (Reciprocating internal combustion engine),WASHINGTON,28151,33.372167,-91.00575,MS,38703,486210,Pipeline Transportation of Natural Gas,N,,South,4131.172258,1.210734751,Transportation and Warehousing
9146,1005238,ANR Pipeline Greenville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A5,RICE (Reciprocating internal combustion engine),WASHINGTON,28151,33.372167,-91.00575,MS,38703,486210,Pipeline Transportation of Natural Gas,N,,South,6502.073125,1.90558161,Transportation and Warehousing
9147,1005238,ANR Pipeline Greenville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A6,RICE (Reciprocating internal combustion engine),WASHINGTON,28151,33.372167,-91.00575,MS,38703,486210,Pipeline Transportation of Natural Gas,N,,South,6117.602714,1.792903741,Transportation and Warehousing
9148,1005238,ANR Pipeline Greenville CS,Natural Gas (Weighted U.S. Average),,,,2014,Unit A7,RICE (Reciprocating internal combustion engine),WASHINGTON,28151,33.372167,-91.00575,MS,38703,486210,Pipeline Transportation of Natural Gas,N,,South,8908.78251,2.610922978,Transportation and Warehousing
9149,1005244,ANR Pipeline Sardis CS,Natural Gas (Weighted U.S. Average),,,,2014,GP-SARDS,OCS (Other combustion source),PANOLA,28107,34.423167,-90.125639,MS,38666,486210,Pipeline Transportation of Natural Gas,N,,South,53528.08142,15.68763157,Transportation and Warehousing
